Value of N,Comparisons of O(n),Comparisons of O(M + log n),Comparisons of O(log n)
780000,468168,77991,0
780100,467493,77888,0
780200,468241,77976,0
780300,468443,77773,0
780400,468401,77927,0
780500,468469,78539,0
780600,468256,77870,0
780700,469131,78511,0
780800,468531,78372,0
780900,468391,78605,0
781000,467845,78059,0
781100,469015,78426,0
781200,468769,78252,0
781300,469131,78180,0
781400,468819,78181,0
781500,468868,78434,0
781600,468764,78178,0
781700,467679,78081,0
781800,469727,78159,0
781900,469663,78253,0
782000,469264,78380,0
782100,469467,78503,0
782200,469137,78694,0
782300,469157,77860,0
782400,468977,78066,0
782500,470429,78262,0
782600,470022,78625,0
782700,470339,78685,0
782800,470164,77945,0
782900,469776,78382,0
783000,470119,78657,0
783100,470056,78022,0
783200,470370,78343,0
783300,470444,78488,0
783400,469779,78735,0
783500,470497,78718,0
783600,470018,78188,0
783700,469486,78648,0
783800,470305,78353,0
783900,471020,78586,0
784000,471139,78600,0
784100,470413,78241,0
784200,469940,78300,0
784300,470257,78410,0
784400,470464,78393,0
784500,471516,78467,0
784600,471192,78446,0
784700,471047,78307,0
784800,471272,78625,0
784900,470085,78283,0
785000,471498,78637,0
785100,471157,78694,0
785200,472154,78528,0
785300,470792,78757,0
785400,471476,79032,0
785500,471731,78581,0
785600,471404,78794,0
785700,471490,78546,0
785800,471433,78266,0
785900,471729,78595,0
786000,471482,78838,0
786100,471617,78569,0
786200,472507,78636,0
786300,470813,78585,0
786400,472115,78790,0
786500,471844,78666,0
786600,471670,78418,0
786700,472196,79228,0
786800,472908,78652,0
786900,471291,78547,0
787000,471956,78801,0
787100,472189,78539,0
787200,472113,78978,0
787300,471871,78459,0
787400,472814,78818,0
787500,472408,78949,0
787600,472634,78533,0
787700,471967,78753,0
787800,472401,78875,0
787900,472990,79213,0
788000,472510,78930,0
788100,472941,78358,0
788200,473004,79012,0
788300,473531,78891,0
788400,473463,79031,0
788500,473062,79082,0
788600,473651,79049,0
788700,473165,78754,0
788800,473405,78931,0
788900,473531,78683,0
789000,474470,78889,0
789100,473367,78668,0
789200,473692,78708,0
789300,473529,78496,0
789400,473835,79181,0
789500,473735,79026,0
789600,474460,78505,0
789700,473957,79011,0
789800,473893,79260,0
789900,474137,79394,0
790000,473964,78624,0
790100,474054,78827,0
790200,473821,79083,0
790300,474128,78765,0
790400,473705,78867,0
790500,473971,79135,0
790600,474682,79412,0
790700,474589,79035,0
790800,473985,79177,0
790900,474361,78760,0
791000,474127,78763,0
791100,475130,79604,0
791200,474396,78552,0
791300,475279,78475,0
791400,474987,78812,0
791500,475152,79249,0
791600,474667,79380,0
791700,475258,79508,0
791800,475096,79287,0
791900,475158,79144,0
792000,475662,79241,0
792100,475481,79315,0
792200,474700,79189,0
792300,475503,79427,0
792400,475564,79162,0
792500,474928,79210,0
792600,474762,78966,0
792700,475066,78866,0
792800,475344,79139,0
792900,475640,79356,0
793000,476225,79839,0
793100,475987,79683,0
793200,477001,78767,0
793300,475675,79293,0
793400,475738,79378,0
793500,476597,79631,0
793600,476350,79643,0
793700,476509,79356,0
793800,476548,79316,0
793900,476973,79313,0
794000,476429,80018,0
794100,476206,79028,0
794200,476415,79281,0
794300,476251,79091,0
794400,475600,79465,0
794500,476221,79263,0
794600,476952,79248,0
794700,476466,79827,0
794800,476949,79569,0
794900,477147,79129,0
795000,476906,79726,0
795100,476764,79742,0
795200,476847,79589,0
795300,477095,79687,0
795400,477602,79305,0
795500,477082,79342,0
795600,477337,79409,0
795700,477893,79906,0
795800,477618,80043,0
795900,477983,79316,0
796000,477737,80365,0
796100,477497,79542,0
796200,478163,79237,0
796300,478012,79832,0
796400,477918,79963,0
796500,477242,79587,0
796600,478057,79432,0
796700,478027,79586,0
796800,477331,79656,0
796900,478479,79785,0
797000,477993,80023,0
797100,478250,80073,0
797200,478368,79291,0
797300,478587,79991,0
797400,478151,79989,0
797500,478998,79627,0
797600,478660,79819,0
797700,478291,79484,0
797800,479227,79900,0
797900,478715,79858,0
798000,479114,79898,0
798100,479148,80022,0
798200,478500,79951,0
798300,477845,79662,0
798400,478111,79455,0
798500,479116,80063,0
798600,479220,80222,0
798700,479490,79876,0
798800,479137,79842,0
798900,479134,80097,0
799000,479639,79689,0
799100,479824,79559,0
799200,479969,80108,0
799300,479521,79865,0
799400,479837,79729,0
799500,480425,79701,0
799600,480564,79896,0
799700,479828,80207,0
799800,479858,80246,0
799900,480285,80213,0
800000,479481,79822,0
800100,479396,79492,0
800200,480480,80221,0
800300,479744,79950,0
800400,480403,80165,0
800500,481012,80300,0
800600,479857,79788,0
800700,479792,80206,0
800800,480374,80219,0
800900,480319,80283,0
801000,480643,80231,0
801100,480462,80721,0
801200,481060,79932,0
801300,480745,80317,0
801400,480634,80269,0
801500,480654,80707,0
801600,480874,79738,0
801700,480127,80001,0
801800,480458,80398,0
801900,480948,80377,0
802000,481458,80195,0
802100,480675,80017,0
802200,481345,80709,0
802300,481069,80124,0
802400,481810,80094,0
802500,482115,80212,0
802600,481902,80404,0
802700,481249,80318,0
802800,482776,80389,0
802900,481412,79646,0
803000,481703,80341,0
803100,481486,80100,0
803200,482101,80166,0
803300,481693,80159,0
803400,481801,80047,0
803500,481446,79916,0
803600,482538,80686,0
803700,482691,80532,0
803800,481795,80418,0
803900,482902,80422,0
804000,482189,80247,0
804100,482463,79957,0
804200,482082,80412,0
804300,482702,80319,0
804400,482298,80824,0
804500,482429,80539,0
804600,483181,80355,0
804700,482666,80515,0
804800,483565,80231,0
804900,483721,80461,0
805000,483075,80316,0
805100,482660,80444,0
805200,482999,80537,0
805300,482959,80511,0
805400,482788,80653,0
805500,483541,80846,0
805600,482659,80230,0
805700,483829,80310,0
805800,484343,80782,0
805900,483076,80425,0
806000,483463,80471,0
806100,483297,80754,0
806200,483668,80871,0
806300,483369,80467,0
806400,483051,80969,0
806500,484696,80596,0
806600,484388,80823,0
806700,483463,80560,0
806800,483413,80890,0
806900,483969,80840,0
807000,483862,80758,0
807100,484070,80666,0
807200,484474,80777,0
807300,484193,80686,0
807400,484282,80634,0
807500,484446,80527,0
807600,484405,80877,0
807700,484383,80369,0
807800,485454,80950,0
807900,484569,80659,0
808000,485179,80984,0
808100,485075,81245,0
808200,485030,80840,0
808300,484982,80828,0
808400,485067,80859,0
808500,484505,80332,0
808600,485167,80394,0
808700,485221,81190,0
808800,484431,80784,0
808900,484772,80846,0
809000,484807,80387,0
809100,485536,80768,0
809200,485495,80752,0
809300,486124,81078,0
809400,484567,81061,0
809500,485003,81086,0
809600,485855,80957,0
809700,485255,80666,0
809800,486389,80817,0
809900,486192,81276,0
810000,486581,80901,0
810100,486237,80885,0
810200,485965,80885,0
810300,485586,80936,0
810400,486043,80888,0
810500,486018,80625,0
810600,486283,81045,0
810700,486009,81318,0
810800,486406,81076,0
810900,486577,80744,0
811000,486489,81252,0
811100,486163,81110,0
811200,487347,81577,0
811300,487528,81101,0
811400,487654,81577,0
811500,487537,81733,0
811600,486779,81134,0
811700,487352,81112,0
811800,487459,81217,0
811900,487622,81231,0
812000,487577,81334,0
812100,487605,81317,0
812200,487294,81657,0
812300,486738,81011,0
812400,487748,81221,0
812500,486745,80810,0
812600,487572,81119,0
812700,487366,80939,0
812800,488446,82006,0
812900,487732,81567,0
813000,488300,81612,0
813100,487417,81139,0
813200,487820,81225,0
813300,488467,81188,0
813400,487648,81130,0
813500,488622,81525,0
813600,488689,81459,0
813700,488286,81441,0
813800,487637,80820,0
813900,488090,82027,0
814000,488579,81573,0
814100,488504,81516,0
814200,487772,81179,0
814300,488733,81444,0
814400,488285,81243,0
814500,489189,81768,0
814600,489021,81184,0
814700,489327,81687,0
814800,489638,81900,0
814900,489631,81440,0
815000,487963,81533,0
815100,489215,81821,0
815200,488333,81194,0
815300,489601,81316,0
815400,489889,81608,0
815500,489106,81665,0
815600,489138,81582,0
815700,489565,81551,0
815800,489982,81713,0
815900,489960,81922,0
816000,489818,82056,0
816100,489734,81481,0
816200,489429,80942,0
816300,489688,81532,0
816400,489970,81864,0
816500,489557,81613,0
816600,489878,81666,0
816700,490410,81385,0
816800,489583,81587,0
816900,489601,81517,0
817000,490776,81946,0
817100,489826,81314,0
817200,490663,81944,0
817300,489770,81634,0
817400,490619,81756,0
817500,490744,82224,0
817600,491049,81844,0
817700,490675,81872,0
817800,490572,81368,0
817900,491332,81668,0
818000,490786,81674,0
818100,490967,81658,0
818200,490647,82204,0
818300,491653,82196,0
818400,490685,81333,0
818500,491343,81808,0
818600,491445,81716,0
818700,491387,81736,0
818800,491577,82103,0
818900,491614,81959,0
819000,490531,81447,0
819100,491496,81739,0
819200,490831,81949,0
819300,491789,81736,0
819400,491317,82053,0
819500,492274,81922,0
819600,491967,82080,0
819700,492016,82050,0
819800,491427,81852,0
819900,492495,81937,0
820000,492665,81619,0
820100,491949,82158,0
820200,491830,81868,0
820300,492513,81585,0
820400,492201,81858,0
820500,491986,82187,0
820600,492694,82120,0
820700,491263,82198,0
820800,492285,82479,0
820900,492804,81798,0
821000,492353,81863,0
821100,492848,82048,0
821200,492509,82411,0
821300,492523,81831,0
821400,492904,82367,0
821500,492577,82057,0
821600,492177,81750,0
821700,492962,82340,0
821800,493773,82272,0
821900,492538,82018,0
822000,492311,82501,0
822100,492219,81937,0
822200,493337,82254,0
822300,494195,82261,0
822400,493193,81988,0
822500,494056,82366,0
822600,494183,82104,0
822700,493421,82518,0
822800,493346,82722,0
822900,494465,82169,0
823000,493692,81974,0
823100,494054,81976,0
823200,494036,82270,0
823300,494074,82268,0
823400,494198,82530,0
823500,494381,82817,0
823600,494203,82489,0
823700,493919,82270,0
823800,494347,82502,0
823900,494176,82734,0
824000,494157,82083,0
824100,493888,82406,0
824200,493975,82470,0
824300,494426,81911,0
824400,494212,82588,0
824500,494513,82120,0
824600,494976,82165,0
824700,495519,82990,0
824800,495141,82668,0
824900,494910,82065,0
825000,494993,82433,0
825100,494378,82366,0
825200,495121,81949,0
825300,495108,82575,0
825400,494484,82413,0
825500,495668,82478,0
825600,494772,82267,0
825700,495281,82999,0
825800,495019,82530,0
825900,495293,82207,0
826000,495746,82680,0
826100,495008,82135,0
826200,495949,82698,0
826300,495459,82729,0
826400,495012,82541,0
826500,496013,82312,0
826600,495834,82853,0
826700,496618,83092,0
826800,496842,82994,0
826900,495690,82140,0
827000,495922,82884,0
827100,496431,82695,0
827200,496253,82445,0
827300,497198,82936,0
827400,497059,82638,0
827500,496166,82686,0
827600,496809,82468,0
827700,497217,82953,0
827800,496595,82906,0
827900,495986,82450,0
828000,497406,82797,0
828100,497269,83481,0
828200,497908,82955,0
828300,497130,82654,0
828400,498169,82687,0
828500,497360,83112,0
828600,496924,82700,0
828700,497023,82420,0
828800,498307,83352,0
828900,497950,83305,0
829000,498098,82879,0
829100,497144,82433,0
829200,497460,82551,0
829300,497710,82962,0
829400,497882,83027,0
829500,497849,83607,0
829600,498014,82961,0
829700,498259,82940,0
829800,498201,82838,0
829900,497198,82992,0
830000,498170,82940,0
830100,497503,83134,0
830200,498616,83191,0
830300,497994,82547,0
830400,498845,83271,0
830500,498964,83359,0
830600,498341,83341,0
830700,498408,82736,0
830800,498323,83090,0
830900,497706,83100,0
831000,498619,82883,0
831100,498267,82462,0
831200,499180,83333,0
831300,499579,83581,0
831400,498775,83116,0
831500,499964,83147,0
831600,498910,82927,0
831700,499034,83318,0
831800,498959,83087,0
831900,499359,83245,0
832000,499211,83220,0
832100,498633,82903,0
832200,498696,83121,0
832300,499490,83425,0
832400,499637,83296,0
832500,499332,83347,0
832600,499168,83024,0
832700,499894,82914,0
832800,500681,83479,0
832900,498848,83117,0
833000,499895,82939,0
833100,500152,83431,0
833200,500645,82980,0
833300,498950,82794,0
833400,500121,83520,0
833500,499459,83120,0
833600,500228,83275,0
833700,500853,83443,0
833800,500527,83263,0
833900,500122,83391,0
834000,500689,83558,0
834100,500234,83400,0
834200,500293,83389,0
834300,500640,83369,0
834400,500973,83601,0
834500,500837,83314,0
834600,499877,83342,0
834700,501307,83425,0
834800,501020,83562,0
834900,500723,83241,0
835000,501234,83908,0
835100,501434,83281,0
835200,501812,83763,0
835300,500950,83722,0
835400,501938,83547,0
835500,501311,83621,0
835600,502301,83975,0
835700,501804,83729,0
835800,501027,83247,0
835900,501493,83462,0
836000,501719,83740,0
836100,502045,83431,0
836200,502453,83969,0
836300,502103,83636,0
836400,501230,83835,0
836500,501885,83964,0
836600,502210,83747,0
836700,502603,83699,0
836800,502954,83802,0
836900,502716,84192,0
837000,502381,83995,0
837100,502289,83629,0
837200,502098,83598,0
837300,502253,83481,0
837400,502279,82961,0
837500,502256,84137,0
837600,502784,83482,0
837700,502243,83824,0
837800,501833,83674,0
837900,502567,83889,0
838000,503328,83922,0
838100,503239,83872,0
838200,503286,83668,0
838300,502922,84035,0
838400,502727,84116,0
838500,502858,83778,0
838600,503373,84106,0
838700,503377,84073,0
838800,503478,83779,0
838900,503435,84426,0
839000,503257,83199,0
839100,503658,84296,0
839200,504047,84448,0
839300,503250,83528,0
839400,503212,84036,0
839500,503926,84308,0
839600,503812,84185,0
839700,503606,83758,0
839800,503613,83774,0
839900,504576,83967,0
840000,503205,83845,0
840100,504003,84285,0
840200,504288,83963,0
840300,504663,84313,0
840400,504872,84172,0
840500,504525,84190,0
840600,504230,84501,0
840700,505307,83981,0
840800,504633,84004,0
840900,504396,84387,0
841000,504690,83669,0
841100,504190,84228,0
841200,504481,83952,0
841300,505568,84680,0
841400,505033,84316,0
841500,504635,83922,0
841600,505289,84129,0
841700,505688,84110,0
841800,505034,84008,0
841900,505199,84031,0
842000,504817,84310,0
842100,505704,84354,0
842200,505027,83999,0
842300,505689,84433,0
842400,506056,84334,0
842500,506098,84274,0
842600,506494,84228,0
842700,505002,84158,0
842800,505750,84081,0
842900,505386,84267,0
843000,505434,84069,0
843100,505400,84257,0
843200,505863,84589,0
843300,506609,84205,0
843400,505679,84633,0
843500,505564,84027,0
843600,506749,84479,0
843700,507249,84698,0
843800,505447,84156,0
843900,506762,84264,0
844000,505596,83780,0
844100,506484,84585,0
844200,506529,84057,0
844300,506660,84054,0
844400,506302,84495,0
844500,506868,84498,0
844600,506551,84745,0
844700,506129,84507,0
844800,506997,84346,0
844900,506393,84706,0
845000,507355,84369,0
845100,507840,85022,0
845200,508263,84578,0
845300,507267,84656,0
845400,507324,84061,0
845500,506999,84547,0
845600,507443,84896,0
845700,507691,84510,0
845800,507825,84873,0
845900,507126,84670,0
846000,508207,84340,0
846100,507825,85200,0
846200,508130,85186,0
846300,507871,84462,0
846400,507582,84038,0
846500,508811,84902,0
846600,507992,84643,0
846700,508039,84835,0
846800,508410,84892,0
846900,508436,84746,0
847000,508228,84880,0
847100,508021,85236,0
847200,509353,84560,0
847300,508532,85003,0
847400,507643,84390,0
847500,508468,84864,0
847600,509066,85129,0
847700,508693,85078,0
847800,508779,84752,0
847900,508704,84762,0
848000,508494,85041,0
848100,508470,84624,0
848200,509128,84983,0
848300,508762,84798,0
848400,509644,84955,0
848500,509340,84729,0
848600,509259,84912,0
848700,508708,84556,0
848800,509818,85208,0
848900,509475,84977,0
849000,509367,84604,0
849100,508433,84649,0
849200,509874,84430,0
849300,509219,84809,0
849400,509506,85436,0
849500,509910,85194,0
849600,510313,85053,0
849700,508701,85295,0
849800,510084,85229,0
849900,509362,85091,0
850000,509703,84688,0
850100,510751,85087,0
850200,510532,85051,0
850300,509513,85000,0
850400,510132,84797,0
850500,510458,85281,0
850600,510429,85099,0
850700,510937,84940,0
850800,510799,85029,0
850900,509342,84671,0
851000,510181,84890,0
851100,511451,85021,0
851200,510477,84618,0
851300,510171,85180,0
851400,510827,85043,0
851500,510876,84943,0
851600,510993,84919,0
851700,511603,85359,0
851800,510845,85575,0
851900,511537,85535,0
852000,511142,85224,0
852100,511898,85510,0
852200,511340,84629,0
852300,511279,85016,0
852400,511125,84725,0
852500,511547,85249,0
852600,512074,85139,0
852700,511527,85219,0
852800,511614,85583,0
852900,512898,85399,0
853000,512000,85565,0
853100,511783,85719,0
853200,511866,85279,0
853300,511699,85268,0
853400,512510,85519,0
853500,512035,85564,0
853600,512221,85395,0
853700,512400,85435,0
853800,512399,85395,0
853900,512293,85099,0
854000,512393,85430,0
854100,511869,85365,0
854200,512604,85654,0
854300,511784,85318,0
854400,512999,85359,0
854500,512993,85621,0
854600,512317,85549,0
854700,513139,85274,0
854800,513023,85983,0
854900,513189,85869,0
855000,513190,85282,0
855100,513431,85372,0
855200,513200,85460,0
855300,513781,85184,0
855400,512709,85493,0
855500,512677,85644,0
855600,513106,85335,0
855700,513377,85834,0
855800,513346,85695,0
855900,513203,86008,0
856000,513388,85669,0
856100,513255,85327,0
856200,513465,85941,0
856300,513527,85484,0
856400,514956,85850,0
856500,514411,85526,0
856600,514679,85738,0
856700,514767,86262,0
856800,513550,85404,0
856900,514067,84815,0
857000,514119,85670,0
857100,514311,86031,0
857200,513736,85944,0
857300,513818,85647,0
857400,514105,85957,0
857500,515972,85500,0
857600,514801,85946,0
857700,515156,85800,0
857800,514866,86174,0
857900,515175,85537,0
858000,514548,86110,0
858100,514718,86029,0
858200,515206,85693,0
858300,515598,86131,0
858400,515293,85990,0
858500,515736,85627,0
858600,514559,85743,0
858700,515532,86096,0
858800,514995,85897,0
858900,514975,85821,0
859000,515561,86308,0
859100,515192,86125,0
859200,515717,86469,0
859300,515915,85910,0
859400,515406,85990,0
859500,515460,85895,0
859600,515220,86062,0
859700,516094,86005,0
859800,516101,86223,0
859900,516018,85568,0
860000,515256,85758,0
860100,516219,86031,0
860200,516723,86074,0
860300,515951,86347,0
860400,517076,86086,0
860500,516325,86298,0
860600,516855,85951,0
860700,516418,86104,0
860800,516542,85873,0
860900,517371,86235,0
861000,516978,86151,0
861100,517076,86085,0
861200,516054,85867,0
861300,516277,85851,0
861400,516951,86054,0
861500,516300,85629,0
861600,517051,86086,0
861700,516289,86496,0
861800,517173,86357,0
861900,517854,86127,0
862000,517128,86071,0
862100,517033,85707,0
862200,517452,86178,0
862300,517273,85652,0
862400,516570,85926,0
862500,516932,86205,0
862600,517937,86686,0
862700,517307,86238,0
862800,517511,85693,0
862900,518698,86724,0
863000,517047,85812,0
863100,517409,86480,0
863200,518155,86489,0
863300,517593,85637,0
863400,518481,86576,0
863500,518184,86298,0
863600,518320,86084,0
863700,517484,86396,0
863800,518062,86274,0
863900,518758,86565,0
864000,517477,86472,0
864100,517942,86279,0
864200,518798,86598,0
864300,518469,86424,0
864400,518112,86248,0
864500,519234,86754,0
864600,518672,86223,0
864700,519363,86638,0
864800,518419,86314,0
864900,519281,86403,0
865000,519058,86746,0
865100,519155,86743,0
865200,519093,86219,0
865300,519557,86461,0
865400,519425,86496,0
865500,519571,86618,0
865600,519611,86987,0
865700,519591,85961,0
865800,519968,86621,0
865900,519765,86680,0
866000,520122,87026,0
866100,520136,86975,0
866200,519893,86759,0
866300,519027,86660,0
866400,519561,86584,0
866500,520350,86176,0
866600,519139,86426,0
866700,520527,86397,0
866800,519914,86535,0
866900,519598,86436,0
867000,519766,86500,0
867100,519802,86724,0
867200,520637,86536,0
867300,520733,86887,0
867400,520684,86637,0
867500,520156,86823,0
867600,521146,86920,0
867700,520332,86839,0
867800,519824,86893,0
867900,520851,86722,0
868000,520554,87002,0
868100,520748,86940,0
868200,520365,87085,0
868300,521203,87056,0
868400,521038,86778,0
868500,522274,86963,0
868600,521062,86652,0
868700,521214,86345,0
868800,522346,87282,0
868900,521051,86959,0
869000,521223,86947,0
869100,521784,86638,0
869200,521400,86758,0
869300,521924,86869,0
869400,521510,87512,0
869500,522414,86761,0
869600,520889,86360,0
869700,521943,86793,0
869800,522572,87081,0
869900,521580,87060,0
870000,521958,87211,0
870100,521077,86552,0
870200,521317,86921,0
870300,522351,87160,0
870400,522225,86875,0
870500,522847,87323,0
870600,522662,86698,0
870700,522464,87397,0
870800,522561,87162,0
870900,522392,86889,0
871000,523280,87420,0
871100,523079,87381,0
871200,522462,86859,0
871300,523322,87187,0
871400,523555,87468,0
871500,522581,87292,0
871600,521857,86927,0
871700,523641,87249,0
871800,522598,86938,0
871900,523173,86899,0
872000,522692,87438,0
872100,522765,87167,0
872200,523320,87278,0
872300,523257,87233,0
872400,523387,87274,0
872500,522759,87645,0
872600,523253,86985,0
872700,523736,87195,0
872800,523898,87155,0
872900,522746,87002,0
873000,523684,87326,0
873100,523108,87077,0
873200,523268,87214,0
873300,524019,87130,0
873400,523984,87664,0
873500,524093,87315,0
873600,524241,86750,0
873700,524088,87309,0
873800,524347,87778,0
873900,523855,87297,0
874000,524356,87282,0
874100,524123,88039,0
874200,524633,87523,0
874300,523793,87329,0
874400,524229,87369,0
874500,524768,87177,0
874600,524795,87579,0
874700,524733,86938,0
874800,524751,87787,0
874900,525089,87536,0
875000,524759,87673,0
875100,525954,87718,0
875200,524756,87719,0
875300,525615,87899,0
875400,524910,87108,0
875500,525436,87754,0
875600,524875,87587,0
875700,525121,87630,0
875800,526326,87545,0
875900,525808,87477,0
876000,525962,87533,0
876100,526286,87481,0
876200,525820,87639,0
876300,525940,87554,0
876400,526380,87929,0
876500,525785,87129,0
876600,526115,87820,0
876700,526010,87974,0
876800,527015,87394,0
876900,526652,87448,0
877000,526450,88003,0
877100,525998,88191,0
877200,526091,87520,0
877300,527453,87990,0
877400,526834,87980,0
877500,525943,87673,0
877600,527032,87978,0
877700,525748,87429,0
877800,526840,87829,0
877900,526692,88020,0
878000,526197,87823,0
878100,525452,87937,0
878200,526667,87698,0
878300,526667,87882,0
878400,527262,87954,0
878500,527249,88273,0
878600,527175,87807,0
878700,526983,87799,0
878800,527314,87697,0
878900,527992,87812,0
879000,526890,87670,0
879100,527505,87869,0
879200,527712,87789,0
879300,528340,88250,0
879400,527205,87831,0
879500,527574,88378,0
879600,527389,87793,0
879700,527581,87828,0
879800,526864,87421,0
879900,527608,87886,0
880000,527704,88263,0
880100,528262,87755,0
880200,528316,88056,0
880300,527929,87932,0
880400,527581,87923,0
880500,528163,87928,0
880600,528168,88339,0
880700,528354,87849,0
880800,528800,87932,0
880900,528558,87889,0
881000,529010,88306,0
881100,528704,88273,0
881200,529616,87784,0
881300,527850,87876,0
881400,528320,87933,0
881500,528566,87896,0
881600,528904,88404,0
881700,528572,88285,0
881800,529100,88229,0
881900,528195,88445,0
882000,529125,88234,0
882100,529375,88131,0
882200,529189,88097,0
882300,529584,88183,0
882400,529195,88361,0
882500,529606,88286,0
882600,528834,88029,0
882700,529714,88485,0
882800,529645,88636,0
882900,530410,88270,0
883000,529744,88149,0
883100,529410,88411,0
883200,531015,88332,0
883300,529752,88153,0
883400,530329,88187,0
883500,530470,87640,0
883600,530366,87906,0
883700,530052,87940,0
883800,530208,88820,0
883900,530375,88105,0
884000,529782,88323,0
884100,530157,88337,0
884200,530028,88408,0
884300,530874,88393,0
884400,530036,88497,0
884500,531144,88870,0
884600,530055,88411,0
884700,531767,88563,0
884800,531002,88274,0
884900,531510,88404,0
885000,530585,88128,0
885100,530773,88843,0
885200,530774,88304,0
885300,530857,88944,0
885400,531025,88436,0
885500,531858,88589,0
885600,531477,88747,0
885700,531601,88312,0
885800,531666,88611,0
885900,530833,88800,0
886000,531297,88456,0
886100,532074,88799,0
886200,531487,88806,0
886300,532338,88659,0
886400,531106,88367,0
886500,532841,88640,0
886600,531601,87923,0
886700,531893,88764,0
886800,532661,88648,0
886900,532861,88461,0
887000,532541,88922,0
887100,532477,88615,0
887200,532943,88793,0
887300,532736,88986,0
887400,532240,89052,0
887500,532297,89101,0
887600,532227,88527,0
887700,532363,88817,0
887800,532917,88895,0
887900,532438,89034,0
888000,533119,89059,0
888100,533136,88791,0
888200,532328,88823,0
888300,533363,89084,0
888400,532489,88889,0
888500,532997,88817,0
888600,532987,88730,0
888700,532609,88685,0
888800,533237,88762,0
888900,533618,89171,0
889000,533594,89141,0
889100,533392,88651,0
889200,534436,88966,0
889300,533179,88789,0
889400,533779,88591,0
889500,534636,88940,0
889600,534704,89083,0
889700,533636,88324,0
889800,533390,89077,0
889900,534047,89238,0
890000,534583,88888,0
890100,534438,89448,0
890200,534268,88780,0
890300,534214,88529,0
890400,534149,88970,0
890500,534131,88861,0
890600,533969,88644,0
890700,534513,89080,0
890800,534587,89134,0
890900,534380,88955,0
891000,533810,89115,0
891100,534619,89018,0
891200,535254,89186,0
891300,534991,89611,0
891400,534615,89249,0
891500,535050,89383,0
891600,535266,88928,0
891700,534640,89379,0
891800,535162,89360,0
891900,534556,89066,0
892000,535653,89660,0
892100,535634,89100,0
892200,535599,89051,0
892300,535932,89617,0
892400,536137,88975,0
892500,535164,89047,0
892600,534894,89175,0
892700,535029,88675,0
892800,535807,89255,0
892900,535766,88766,0
893000,534731,89030,0
893100,535691,89622,0
893200,536380,89617,0
893300,535577,88955,0
893400,536457,89290,0
893500,536075,88991,0
893600,535626,89602,0
893700,536103,89453,0
893800,536530,89271,0
893900,535643,89286,0
894000,535541,89477,0
894100,536700,89299,0
894200,536246,89426,0
894300,536805,89517,0
894400,537023,89378,0
894500,537086,89925,0
894600,536708,89394,0
894700,537016,89146,0
894800,536796,89821,0
894900,536453,89590,0
895000,536747,89441,0
895100,536925,89334,0
895200,537121,89741,0
895300,537888,89469,0
895400,536917,89524,0
895500,538101,89417,0
895600,536452,90105,0
895700,536976,88907,0
895800,536054,89395,0
895900,537656,89437,0
896000,537531,90047,0
896100,537800,89653,0
896200,538217,89601,0
896300,538461,89806,0
896400,538412,89624,0
896500,538556,89965,0
896600,538353,89493,0
896700,537916,89568,0
896800,537258,89412,0
896900,538478,89987,0
897000,538108,89690,0
897100,537912,89466,0
897200,538062,90434,0
897300,538610,89642,0
897400,538955,89646,0
897500,539084,89608,0
897600,538967,89433,0
897700,538456,90297,0
897800,538257,89870,0
897900,538733,90057,0
898000,538987,89667,0
898100,538738,89800,0
898200,538430,89669,0
898300,539145,89713,0
898400,539341,89649,0
898500,539356,89784,0
898600,538641,90087,0
898700,539466,89700,0
898800,539469,90018,0
898900,539065,89833,0
899000,540260,90132,0
899100,538324,89613,0
899200,538603,89907,0
899300,540721,89633,0
899400,540554,89776,0
899500,539893,89583,0
899600,539513,89902,0
899700,539602,89543,0
899800,539854,90011,0
899900,539560,89908,0
900000,540517,90443,0
900100,540407,89972,0
900200,540062,89968,0
900300,541232,89937,0
900400,539476,89437,0
900500,539746,89573,0
900600,541901,90190,0
900700,540090,90463,0
900800,540986,89877,0
900900,541557,90152,0
901000,540807,89967,0
901100,540361,89829,0
901200,540967,90170,0
901300,540433,90098,0
901400,540458,89959,0
901500,540573,90539,0
901600,541243,90117,0
901700,540539,90207,0
901800,541502,90287,0
901900,541834,90306,0
902000,541962,90386,0
902100,541610,90331,0
902200,540412,89806,0
902300,540906,90539,0
902400,540897,90406,0
902500,541889,90560,0
902600,540805,89649,0
902700,541151,90556,0
902800,542266,90011,0
902900,541516,90391,0
903000,542483,90272,0
903100,541626,90025,0
903200,541649,90414,0
903300,541214,90189,0
903400,541477,90122,0
903500,542853,90914,0
903600,541371,90435,0
903700,543030,90211,0
903800,542695,90797,0
903900,542411,90178,0
904000,542446,90747,0
904100,543127,90876,0
904200,542433,90289,0
904300,542481,89964,0
904400,543681,91052,0
904500,541655,90077,0
904600,542560,90340,0
904700,542420,90122,0
904800,543273,90176,0
904900,542596,90608,0
905000,542683,90245,0
905100,542322,90766,0
905200,542760,90271,0
905300,543186,89987,0
905400,543455,90841,0
905500,543513,90255,0
905600,543230,90375,0
905700,543883,90370,0
905800,543766,90963,0
905900,543697,90096,0
906000,543260,90481,0
906100,543646,90433,0
906200,543692,90881,0
906300,544879,90805,0
906400,544536,91172,0
906500,543979,90695,0
906600,543727,90311,0
906700,544711,90800,0
906800,544516,90712,0
